Acquired on 3/17/2019 at 11:27:22
Device Descriptor:  [none]
Number of Scan Averages:  1
Time Domain Window Resolution Bandwidth (pm):  1.538331
Filter Resolution Bandwidth (pm):  9.680021
Convolved Resolution Bandwidth (pm):  9.801493

X Axis - Wavelength (nm)	X Axis - Frequency (GHz)	Insertion Loss (dB)
   1.52546350E+003	1.96525488E+005	-1.95732921E+001
   1.52546474E+003	1.96525328E+005	-1.95580778E+001
   1.52546598E+003	1.96525168E+005	-1.95371740E+001
   1.52546722E+003	1.96525009E+005	-1.95167060E+001
   1.52546846E+003	1.96524849E+005	-1.95003016E+001
   1.52546970E+003	1.96524689E+005	-1.94899927E+001
   1.52547094E+003	1.96524530E+005	-1.94859044E+001
   1.52547217E+003	1.96524370E+005	-1.94852535E+001
   1.52547341E+003	1.96524210E+005	-1.94838907E+001
   1.52547465E+003	1.96524051E+005	-1.94807743E+001
   1.52547589E+003	1.96523891E+005	-1.94788256E+001
   1.52547713E+003	1.96523731E+005	-1.94801755E+001
   1.52547837E+003	1.96523571E+005	-1.94836637E+001
   1.52547961E+003	1.96523412E+005	-1.94866113E+001
   1.52548085E+003	1.96523252E+005	-1.94873686E+001
   1.52548209E+003	1.96523092E+005	-1.94878699E+001
   1.52548333E+003	1.96522933E+005	-1.94916311E+001
   1.52548457E+003	1.96522773E+005	-1.94973237E+001
   1.52548581E+003	1.96522613E+005	-1.94992729E+001
   1.52548705E+003	1.96522454E+005	-1.94955256E+001
   1.52548829E+003	1.96522294E+005	-1.94898855E+001
   1.52548953E+003	1.96522134E+005	-1.94857931E+001
   1.52549077E+003	1.96521974E+005	-1.94838768E+001
   1.52549201E+003	1.96521815E+005	-1.94853925E+001
   1.52549325E+003	1.96521655E+005	-1.94926137E+001
   1.52549449E+003	1.96521495E+005	-1.95048996E+001
   1.52549573E+003	1.96521336E+005	-1.95170209E+001
   1.52549697E+003	1.96521176E+005	-1.95226459E+001
   1.52549821E+003	1.96521016E+005	-1.95200192E+001
   1.52549945E+003	1.96520857E+005	-1.95139047E+001
   1.52550069E+003	1.96520697E+005	-1.95114360E+001
   1.52550193E+003	1.96520537E+005	-1.95160322E+001
   1.52550317E+003	1.96520377E+005	-1.95241291E+001
   1.52550441E+003	1.96520218E+005	-1.95271392E+001
   1.52550565E+003	1.96520058E+005	-1.95184452E+001
   1.52550688E+003	1.96519898E+005	-1.94999035E+001
   1.52550812E+003	1.96519739E+005	-1.94810004E+001
   1.52550936E+003	1.96519579E+005	-1.94718523E+001
   1.52551060E+003	1.96519419E+005	-1.94773889E+001
   1.52551184E+003	1.96519260E+005	-1.94953739E+001
   1.52551308E+003	1.96519100E+005	-1.95167877E+001
   1.52551432E+003	1.96518940E+005	-1.95303793E+001
   1.52551556E+003	1.96518780E+005	-1.95307166E+001
   1.52551680E+003	1.96518621E+005	-1.95208378E+001
   1.52551804E+003	1.96518461E+005	-1.95061162E+001
   1.52551928E+003	1.96518301E+005	-1.94892823E+001
   1.52552052E+003	1.96518142E+005	-1.94726536E+001
   1.52552176E+003	1.96517982E+005	-1.94598146E+001
   1.52552300E+003	1.96517822E+005	-1.94521987E+001
   1.52552424E+003	1.96517663E+005	-1.94486856E+001
   1.52552548E+003	1.96517503E+005	-1.94499731E+001
   1.52552672E+003	1.96517343E+005	-1.94576545E+001
   1.52552796E+003	1.96517184E+005	-1.94688866E+001
   1.52552920E+003	1.96517024E+005	-1.94779972E+001
   1.52553044E+003	1.96516864E+005	-1.94827310E+001
   1.52553168E+003	1.96516704E+005	-1.94840362E+001
   1.52553292E+003	1.96516545E+005	-1.94823923E+001
   1.52553416E+003	1.96516385E+005	-1.94793668E+001
   1.52553540E+003	1.96516225E+005	-1.94788387E+001
   1.52553664E+003	1.96516066E+005	-1.94832135E+001
   1.52553788E+003	1.96515906E+005	-1.94924782E+001
   1.52553912E+003	1.96515746E+005	-1.95058654E+001
   1.52554036E+003	1.96515587E+005	-1.95201297E+001
   1.52554160E+003	1.96515427E+005	-1.95295838E+001
   1.52554284E+003	1.96515267E+005	-1.95314162E+001
   1.52554408E+003	1.96515107E+005	-1.95289503E+001
   1.52554532E+003	1.96514948E+005	-1.95267208E+001
   1.52554656E+003	1.96514788E+005	-1.95233299E+001
   1.52554780E+003	1.96514628E+005	-1.95146416E+001
